"variable" "sex" "age_adult" "ht.code" "count_n_" "n_denom" "rate_strat" "year" "aggr_level"
"opr" "m" "18+" 1 51 2108095 2.41924581197716 2009 "age_sex"
"opr" "m" "18+" 2 92 2108095 4.36412970003724 2009 "age_sex"
"opr" "m" "18+" 3 62 2108095 2.94104392828596 2009 "age_sex"
"opr" "m" "18+" 4 205 2108095 9.72441944030037 2009 "age_sex"
"opr" "m" "<18" 1 40 623871 6.41158188151076 2009 "age_sex"
"opr" "m" "<18" 2 59 623871 9.45708327522837 2009 "age_sex"
"opr" "m" "<18" 3 142 623871 22.7611156793632 2009 "age_sex"
"opr" "m" "<18" 4 241 623871 38.6297808361023 2009 "age_sex"
"opr_patients" "f" "18+" 1 59 2185964 2.69903804454236 2009 "age_sex"
"opr_patients" "f" "18+" 2 55 2185964 2.5160524144039 2009 "age_sex"
"opr_patients" "f" "18+" 3 35 2185964 1.60112426371157 2009 "age_sex"
"opr_patients" "f" "18+" 4 149 2185964 6.81621472265783 2009 "age_sex"
"opr_patients" "f" "<18" 1 60 593313 10.1127061095914 2009 "age_sex"
"opr_patients" "f" "<18" 2 30 593313 5.0563530547957 2009 "age_sex"
"opr_patients" "f" "<18" 3 74 593313 12.4723375351627 2009 "age_sex"
"opr_patients" "f" "<18" 4 164 593313 27.6413966995498 2009 "age_sex"
"opr_patients" "m" "18+" 1 48 2108095 2.27693723480204 2009 "age_sex"
"opr_patients" "m" "18+" 2 77 2108095 3.6525868141616 2009 "age_sex"
"opr_patients" "m" "18+" 3 49 2108095 2.32437342719375 2009 "age_sex"
"opr_patients" "m" "18+" 4 174 2108095 8.25389747615738 2009 "age_sex"
"opr_patients" "m" "<18" 1 37 623871 5.93071324039745 2009 "age_sex"
"opr_patients" "m" "<18" 2 42 623871 6.7321609755863 2009 "age_sex"
"opr_patients" "m" "<18" 3 106 623871 16.9906919860035 2009 "age_sex"
"opr_patients" "m" "<18" 4 185 623871 29.6535662019873 2009 "age_sex"
"prevalence" "f" "18+" 1 4078 2198838 185.461593805455 2010 "age_sex"
"prevalence" "f" "18+" 2 2745 2198838 124.838664785673 2010 "age_sex"
"prevalence" "f" "18+" 3 1321 2198838 60.077186222905 2010 "age_sex"
"prevalence" "f" "18+" 4 7276 2198838 330.902049173245 2010 "age_sex"
"prevalence" "f" "<18" 1 4842 592482 817.240017418251 2010 "age_sex"
"prevalence" "f" "<18" 2 2076 592482 350.390391606834 2010 "age_sex"
"prevalence" "f" "<18" 3 974 592482 164.393179877195 2010 "age_sex"
"prevalence" "f" "<18" 4 7238 592482 1221.6404886562 2010 "age_sex"
"prevalence" "m" "18+" 1 3268 2120296 154.129423438992 2010 "age_sex"
"prevalence" "m" "18+" 2 2754 2120296 129.887525138 2010 "age_sex"
"prevalence" "m" "18+" 3 1371 2120296 64.6607832114007 2010 "age_sex"
"prevalence" "m" "18+" 4 6696 2120296 315.804963080626 2010 "age_sex"
"prevalence" "m" "<18" 1 4371 623013 701.590496506493 2010 "age_sex"
"prevalence" "m" "<18" 2 2443 623013 392.126649042636 2010 "age_sex"
"prevalence" "m" "<18" 3 1164 623013 186.833982597474 2010 "age_sex"
"prevalence" "m" "<18" 4 7295 623013 1170.92259712077 2010 "age_sex"
"incidence" "f" "18+" 1 27 2198838 1.22792129297383 2010 "age_sex"
"incidence" "f" "18+" 2 36 2198838 1.63722839063178 2010 "age_sex"
"incidence" "f" "18+" 3 23 2198838 1.04600702734808 2010 "age_sex"
"incidence" "f" "18+" 4 82 2198838 3.72924244532794 2010 "age_sex"
"incidence" "f" "<18" 1 381 592482 64.3057510607917 2010 "age_sex"
"incidence" "f" "<18" 2 165 592482 27.8489473097917 2010 "age_sex"
"incidence" "f" "<18" 3 57 592482 9.62054543429167 2010 "age_sex"
"incidence" "f" "<18" 4 581 592482 98.0620508302362 2010 "age_sex"
"incidence" "m" "18+" 1 NA 2120296 NA 2010 "age_sex"
"incidence" "m" "18+" 2 17 2120296 0.801774846530862 2010 "age_sex"
"incidence" "m" "18+" 3 NA 2120296 NA 2010 "age_sex"
"incidence" "m" "18+" 4 27 2120296 1.27340710919607 2010 "age_sex"
"incidence" "m" "<18" 1 380 623013 60.9939118445362 2010 "age_sex"
"incidence" "m" "<18" 2 183 623013 29.373383861974 2010 "age_sex"
"incidence" "m" "<18" 3 98 623013 15.7300088441172 2010 "age_sex"
"incidence" "m" "<18" 4 637 623013 102.245057486762 2010 "age_sex"
"opr" "f" "18+" 1 45 2198838 2.04653548828972 2010 "age_sex"
"opr" "f" "18+" 2 41 2198838 1.86462122266397 2010 "age_sex"
"opr" "f" "18+" 3 33 2198838 1.50079269141246 2010 "age_sex"
"opr" "f" "18+" 4 119 2198838 5.41194940236616 2010 "age_sex"
"opr" "f" "<18" 1 56 592482 9.45176393544445 2010 "age_sex"
"opr" "f" "<18" 2 37 592482 6.24491545734723 2010 "age_sex"
"opr" "f" "<18" 3 119 592482 20.0849983628195 2010 "age_sex"
"opr" "f" "<18" 4 212 592482 35.7816777556111 2010 "age_sex"
"opr" "m" "18+" 1 62 2120296 2.92412002852432 2010 "age_sex"
"opr" "m" "18+" 2 90 2120296 4.24469036398691 2010 "age_sex"
"opr" "m" "18+" 3 53 2120296 2.49965099212563 2010 "age_sex"
"opr" "m" "18+" 4 205 2120296 9.66846138463686 2010 "age_sex"
"opr" "m" "<18" 1 55 623013 8.82806618802497 2010 "age_sex"
"opr" "m" "<18" 2 48 623013 7.70449412773088 2010 "age_sex"
"opr" "m" "<18" 3 171 623013 27.4472603300413 2010 "age_sex"
"opr" "m" "<18" 4 274 623013 43.9798206457971 2010 "age_sex"
"opr_patients" "f" "18+" 1 41 2198838 1.86462122266397 2010 "age_sex"
"opr_patients" "f" "18+" 2 37 2198838 1.68270695703822 2010 "age_sex"
"opr_patients" "f" "18+" 3 30 2198838 1.36435699219315 2010 "age_sex"
"opr_patients" "f" "18+" 4 108 2198838 4.91168517189534 2010 "age_sex"
"opr_patients" "f" "<18" 1 53 592482 8.94541943890279 2010 "age_sex"
"opr_patients" "f" "<18" 2 26 592482 4.38831897002778 2010 "age_sex"
"opr_patients" "f" "<18" 3 80 592482 13.5025199077778 2010 "age_sex"
"opr_patients" "f" "<18" 4 159 592482 26.8362583167084 2010 "age_sex"
"opr_patients" "m" "18+" 1 59 2120296 2.78263034972476 2010 "age_sex"
"opr_patients" "m" "18+" 2 83 2120296 3.91454778012127 2010 "age_sex"
"opr_patients" "m" "18+" 3 44 2120296 2.07518195572694 2010 "age_sex"
"opr_patients" "m" "18+" 4 186 2120296 8.77236008557296 2010 "age_sex"
"opr_patients" "m" "<18" 1 45 623013 7.2229632447477 2010 "age_sex"
"opr_patients" "m" "<18" 2 33 623013 5.29683971281498 2010 "age_sex"
"opr_patients" "m" "<18" 3 108 623013 17.3351117873945 2010 "age_sex"
"opr_patients" "m" "<18" 4 186 623013 29.8549147449572 2010 "age_sex"
"prevalence" "f" "18+" 1 4377 2213441 197.746404805911 2011 "age_sex"
"prevalence" "f" "18+" 2 2985 2213441 134.857897725758 2011 "age_sex"
"prevalence" "f" "18+" 3 1431 2213441 64.6504695630017 2011 "age_sex"
"prevalence" "f" "18+" 4 7861 2213441 355.148386607097 2011 "age_sex"
"prevalence" "f" "<18" 1 4969 590456 841.552969230561 2011 "age_sex"
"prevalence" "f" "<18" 2 2059 590456 348.713536656415 2011 "age_sex"
"prevalence" "f" "<18" 3 973 590456 164.7878927473 2011 "age_sex"
"prevalence" "f" "<18" 4 7355 590456 1245.64743181541 2011 "age_sex"
"prevalence" "m" "18+" 1 3538 2136052 165.632671863794 2011 "age_sex"
"prevalence" "m" "18+" 2 2983 2136052 139.650158329479 2011 "age_sex"
"prevalence" "m" "18+" 3 1453 2136052 68.0226885862329 2011 "age_sex"
"prevalence" "m" "18+" 4 7214 2136052 337.72586060639 2011 "age_sex"
"prevalence" "m" "<18" 1 4524 620562 729.016601080956 2011 "age_sex"
"prevalence" "m" "<18" 2 2443 620562 393.675410353841 2011 "age_sex"
"prevalence" "m" "<18" 3 1198 620562 193.050815228776 2011 "age_sex"
"prevalence" "m" "<18" 4 7477 620562 1204.87558052217 2011 "age_sex"
"incidence" "f" "18+" 1 22 2213441 0.993927554427699 2011 "age_sex"
"incidence" "f" "18+" 2 48 2213441 2.16856920966043 2011 "age_sex"
"incidence" "f" "18+" 3 23 2213441 1.03910607962896 2011 "age_sex"
"incidence" "f" "18+" 4 92 2213441 4.15642431851583 2011 "age_sex"
"incidence" "f" "<18" 1 339 590456 57.4132534854418 2011 "age_sex"
"incidence" "f" "<18" 2 139 590456 23.5411275353286 2011 "age_sex"
"incidence" "f" "<18" 3 59 590456 9.99227715528338 2011 "age_sex"
"incidence" "f" "<18" 4 515 590456 87.2207243215413 2011 "age_sex"
"incidence" "m" "18+" 1 14 2136052 0.655414755820551 2011 "age_sex"
"incidence" "m" "18+" 2 20 2136052 0.936306794029359 2011 "age_sex"
"incidence" "m" "18+" 3 NA 2136052 NA 2011 "age_sex"
"incidence" "m" "18+" 4 36 2136052 1.68535222925285 2011 "age_sex"
"incidence" "m" "<18" 1 374 620562 60.2679506640755 2011 "age_sex"
"incidence" "m" "<18" 2 183 620562 29.4893983195877 2011 "age_sex"
"incidence" "m" "<18" 3 106 620562 17.0812908299251 2011 "age_sex"
"incidence" "m" "<18" 4 636 620562 102.487744979551 2011 "age_sex"
"opr" "f" "18+" 1 68 2213441 3.07213971368561 2011 "age_sex"
"opr" "f" "18+" 2 61 2213441 2.7558900372768 2011 "age_sex"
"opr" "f" "18+" 3 58 2213441 2.62035446167302 2011 "age_sex"
"opr" "f" "18+" 4 187 2213441 8.44838421263544 2011 "age_sex"
"opr" "f" "<18" 1 56 590456 9.48419526603168 2011 "age_sex"
"opr" "f" "<18" 2 37 590456 6.26634330077093 2011 "age_sex"
"opr" "f" "<18" 3 99 590456 16.766702345306 2011 "age_sex"
"opr" "f" "<18" 4 192 590456 32.5172409121086 2011 "age_sex"
"opr" "m" "18+" 1 62 2136052 2.90255106149101 2011 "age_sex"
"opr" "m" "18+" 2 126 2136052 5.89873280238496 2011 "age_sex"
"opr" "m" "18+" 3 59 2136052 2.76210504238661 2011 "age_sex"
"opr" "m" "18+" 4 247 2136052 11.5633889062626 2011 "age_sex"
"opr" "m" "<18" 1 42 620562 6.76805863072505 2011 "age_sex"
"opr" "m" "<18" 2 46 620562 7.41263564317506 2011 "age_sex"
"opr" "m" "<18" 3 100 620562 16.1144253112501 2011 "age_sex"
"opr" "m" "<18" 4 188 620562 30.2951195851502 2011 "age_sex"
"opr_patients" "f" "18+" 1 63 2213441 2.84624708767932 2011 "age_sex"
"opr_patients" "f" "18+" 2 54 2213441 2.43964036086799 2011 "age_sex"
"opr_patients" "f" "18+" 3 43 2213441 1.94267658365414 2011 "age_sex"
"opr_patients" "f" "18+" 4 160 2213441 7.22856403220144 2011 "age_sex"
"opr_patients" "f" "<18" 1 54 590456 9.14547400653055 2011 "age_sex"
"opr_patients" "f" "<18" 2 31 590456 5.25017952226754 2011 "age_sex"
"opr_patients" "f" "<18" 3 66 590456 11.1778015635373 2011 "age_sex"
"opr_patients" "f" "<18" 4 151 590456 25.5734550923354 2011 "age_sex"
"opr_patients" "m" "18+" 1 58 2136052 2.71528970268514 2011 "age_sex"
"opr_patients" "m" "18+" 2 92 2136052 4.30701125253505 2011 "age_sex"
"opr_patients" "m" "18+" 3 41 2136052 1.91942892776019 2011 "age_sex"
"opr_patients" "m" "18+" 4 191 2136052 8.94172988298038 2011 "age_sex"
"opr_patients" "m" "<18" 1 39 620562 6.28462587138755 2011 "age_sex"
"opr_patients" "m" "<18" 2 38 620562 6.12348161827505 2011 "age_sex"
"opr_patients" "m" "<18" 3 80 620562 12.8915402490001 2011 "age_sex"
"opr_patients" "m" "<18" 4 157 620562 25.2996477386627 2011 "age_sex"
"prevalence" "f" "18+" 1 4716 2227296 211.736563079178 2012 "age_sex"
"prevalence" "f" "18+" 2 3253 2227296 146.05153513498 2012 "age_sex"
"prevalence" "f" "18+" 3 1543 2227296 69.2768271482551 2012 "age_sex"
"prevalence" "f" "18+" 4 8519 2227296 382.481717742051 2012 "age_sex"
"prevalence" "f" "<18" 1 5049 586314 861.142664169711 2012 "age_sex"
"prevalence" "f" "<18" 2 2037 586314 347.424758747019 2012 "age_sex"
"prevalence" "f" "<18" 3 953 586314 162.540891058375 2012 "age_sex"
"prevalence" "f" "<18" 4 7407 586314 1263.31624351457 2012 "age_sex"
"prevalence" "m" "18+" 1 3808 2150843 177.046860231081 2012 "age_sex"
"prevalence" "m" "18+" 2 3226 2150843 149.987702496184 2012 "age_sex"
"prevalence" "m" "18+" 3 1521 2150843 70.7164586164588 2012 "age_sex"
"prevalence" "m" "18+" 4 7748 2150843 360.230849020593 2012 "age_sex"
"prevalence" "m" "<18" 1 4652 615965 755.237716428693 2012 "age_sex"
"prevalence" "m" "<18" 2 2469 615965 400.834462997086 2012 "age_sex"
"prevalence" "m" "<18" 3 1226 615965 199.037282962506 2012 "age_sex"
"prevalence" "m" "<18" 4 7653 615965 1242.44072309303 2012 "age_sex"
"incidence" "f" "18+" 1 20 2227296 0.897949801014324 2012 "age_sex"
"incidence" "f" "18+" 2 41 2227296 1.84079709207936 2012 "age_sex"
"incidence" "f" "18+" 3 21 2227296 0.94284729106504 2012 "age_sex"
"incidence" "f" "18+" 4 82 2227296 3.68159418415873 2012 "age_sex"
"incidence" "f" "<18" 1 364 586314 62.0827747589176 2012 "age_sex"
"incidence" "f" "<18" 2 162 586314 27.6302459091886 2012 "age_sex"
"incidence" "f" "<18" 3 66 586314 11.2567668518916 2012 "age_sex"
"incidence" "f" "<18" 4 561 586314 95.682518241079 2012 "age_sex"
"incidence" "m" "18+" 1 11 2150843 0.511427379869196 2012 "age_sex"
"incidence" "m" "18+" 2 26 2150843 1.2088283524181 2012 "age_sex"
"incidence" "m" "18+" 3 NA 2150843 NA 2012 "age_sex"
"incidence" "m" "18+" 4 44 2150843 2.04570951947678 2012 "age_sex"
"incidence" "m" "<18" 1 378 615965 61.3671231319961 2012 "age_sex"
"incidence" "m" "<18" 2 156 615965 25.3261143084429 2012 "age_sex"
"incidence" "m" "<18" 3 98 615965 15.9099948860731 2012 "age_sex"
"incidence" "m" "<18" 4 605 615965 98.2198663885123 2012 "age_sex"
"opr" "f" "18+" 1 56 2227296 2.51425944284011 2012 "age_sex"
"opr" "f" "18+" 2 46 2227296 2.06528454233295 2012 "age_sex"
"opr" "f" "18+" 3 45 2227296 2.02038705228223 2012 "age_sex"
"opr" "f" "18+" 4 147 2227296 6.59993103745528 2012 "age_sex"
"opr" "f" "<18" 1 65 586314 11.0862097783781 2012 "age_sex"
"opr" "f" "<18" 2 63 586314 10.7450956313511 2012 "age_sex"
"opr" "f" "<18" 3 94 586314 16.0323649102699 2012 "age_sex"
"opr" "f" "<18" 4 222 586314 37.8636703199992 2012 "age_sex"
"opr" "m" "18+" 1 65 2150843 3.02207088104525 2012 "age_sex"
"opr" "m" "18+" 2 115 2150843 5.34674078954159 2012 "age_sex"
"opr" "m" "18+" 3 49 2150843 2.27817651032642 2012 "age_sex"
"opr" "m" "18+" 4 229 2150843 10.6469881809133 2012 "age_sex"
"opr" "m" "<18" 1 49 615965 7.95499744303654 2012 "age_sex"
"opr" "m" "<18" 2 46 615965 7.46795678325879 2012 "age_sex"
"opr" "m" "<18" 3 141 615965 22.8909110095541 2012 "age_sex"
"opr" "m" "<18" 4 236 615965 38.3138652358494 2012 "age_sex"
"opr_patients" "f" "18+" 1 55 2227296 2.46936195278939 2012 "age_sex"
"opr_patients" "f" "18+" 2 42 2227296 1.88569458213008 2012 "age_sex"
"opr_patients" "f" "18+" 3 33 2227296 1.48161717167363 2012 "age_sex"
"opr_patients" "f" "18+" 4 130 2227296 5.83667370659311 2012 "age_sex"
"opr_patients" "f" "<18" 1 64 586314 10.9156527048646 2012 "age_sex"
"opr_patients" "f" "<18" 2 41 586314 6.9928400140539 2012 "age_sex"
"opr_patients" "f" "<18" 3 68 586314 11.5978809989187 2012 "age_sex"
"opr_patients" "f" "<18" 4 173 586314 29.5063737178372 2012 "age_sex"
"opr_patients" "m" "18+" 1 52 2150843 2.4176567048362 2012 "age_sex"
"opr_patients" "m" "18+" 2 90 2150843 4.18440583529342 2012 "age_sex"
"opr_patients" "m" "18+" 3 44 2150843 2.04570951947678 2012 "age_sex"
"opr_patients" "m" "18+" 4 186 2150843 8.6477720596064 2012 "age_sex"
"opr_patients" "m" "<18" 1 48 615965 7.79265055644395 2012 "age_sex"
"opr_patients" "m" "<18" 2 35 615965 5.68214103074038 2012 "age_sex"
"opr_patients" "m" "<18" 3 110 615965 17.8581575251841 2012 "age_sex"
"opr_patients" "m" "<18" 4 193 615965 31.3329491123684 2012 "age_sex"
"prevalence" "f" "18+" 1 5031 2243469 224.250925686961 2013 "age_sex"
"prevalence" "f" "18+" 2 3522 2243469 156.989020129095 2013 "age_sex"
"prevalence" "f" "18+" 3 1620 2243469 72.2096004000947 2013 "age_sex"
"prevalence" "f" "18+" 4 9133 2243469 407.092765712386 2013 "age_sex"
"prevalence" "f" "<18" 1 5139 580184 885.753485101278 2013 "age_sex"
"prevalence" "f" "<18" 2 2026 580184 349.199564276161 2013 "age_sex"
"prevalence" "f" "<18" 3 970 580184 167.188340250679 2013 "age_sex"
"prevalence" "f" "<18" 4 7490 580184 1290.9697613171 2013 "age_sex"
"prevalence" "m" "18+" 1 4090 2168755 188.587461469829 2013 "age_sex"
"prevalence" "m" "18+" 2 3524 2168755 162.489538929017 2013 "age_sex"
"prevalence" "m" "18+" 3 1588 2168755 73.2217332063788 2013 "age_sex"
"prevalence" "m" "18+" 4 8349 2168755 384.967412178877 2013 "age_sex"
"prevalence" "m" "<18" 1 4813 610115 788.867672487974 2013 "age_sex"
"prevalence" "m" "<18" 2 2424 610115 397.302147955713 2013 "age_sex"
"prevalence" "m" "<18" 3 1264 610115 207.174057349844 2013 "age_sex"
"prevalence" "m" "<18" 4 7793 610115 1277.3001811134 2013 "age_sex"
"incidence" "f" "18+" 1 25 2243469 1.11434568518665 2013 "age_sex"
"incidence" "f" "18+" 2 46 2243469 2.05039606074343 2013 "age_sex"
"incidence" "f" "18+" 3 11 2243469 0.490312101482124 2013 "age_sex"
"incidence" "f" "18+" 4 81 2243469 3.61048002000473 2013 "age_sex"
"incidence" "f" "<18" 1 342 580184 58.9468168718889 2013 "age_sex"
"incidence" "f" "<18" 2 145 580184 24.9920714807716 2013 "age_sex"
"incidence" "f" "<18" 3 57 580184 9.82446947864815 2013 "age_sex"
"incidence" "f" "<18" 4 525 580184 90.4885346717593 2013 "age_sex"
"incidence" "m" "18+" 1 17 2168755 0.783859864300025 2013 "age_sex"
"incidence" "m" "18+" 2 31 2168755 1.42939151725299 2013 "age_sex"
"incidence" "m" "18+" 3 NA 2168755 NA 2013 "age_sex"
"incidence" "m" "18+" 4 54 2168755 2.48990780424714 2013 "age_sex"
"incidence" "m" "<18" 1 314 610115 51.4657072846922 2013 "age_sex"
"incidence" "m" "<18" 2 156 610115 25.5689501159617 2013 "age_sex"
"incidence" "m" "<18" 3 87 610115 14.2596067954402 2013 "age_sex"
"incidence" "m" "<18" 4 529 610115 86.7049654573318 2013 "age_sex"
"opr" "f" "18+" 1 55 2243469 2.45156050741062 2013 "age_sex"
"opr" "f" "18+" 2 52 2243469 2.31783902518822 2013 "age_sex"
"opr" "f" "18+" 3 63 2243469 2.80815112667035 2013 "age_sex"
"opr" "f" "18+" 4 170 2243469 7.5775506592692 2013 "age_sex"
"opr" "f" "<18" 1 49 580184 8.4455965693642 2013 "age_sex"
"opr" "f" "<18" 2 49 580184 8.4455965693642 2013 "age_sex"
"opr" "f" "<18" 3 63 580184 10.8586241606111 2013 "age_sex"
"opr" "f" "<18" 4 161 580184 27.7498172993395 2013 "age_sex"
"opr" "m" "18+" 1 75 2168755 3.45820528367658 2013 "age_sex"
"opr" "m" "18+" 2 109 2168755 5.02592501227663 2013 "age_sex"
"opr" "m" "18+" 3 51 2168755 2.35157959290007 2013 "age_sex"
"opr" "m" "18+" 4 235 2168755 10.8357098888533 2013 "age_sex"
"opr" "m" "<18" 1 44 610115 7.21175516091229 2013 "age_sex"
"opr" "m" "<18" 2 69 610115 11.3093433205215 2013 "age_sex"
"opr" "m" "<18" 3 148 610115 24.2577219048868 2013 "age_sex"
"opr" "m" "<18" 4 261 610115 42.7788203863206 2013 "age_sex"
"opr_patients" "f" "18+" 1 53 2243469 2.36241285259569 2013 "age_sex"
"opr_patients" "f" "18+" 2 46 2243469 2.05039606074343 2013 "age_sex"
"opr_patients" "f" "18+" 3 38 2243469 1.6938054414837 2013 "age_sex"
"opr_patients" "f" "18+" 4 137 2243469 6.10661435482282 2013 "age_sex"
"opr_patients" "f" "<18" 1 46 580184 7.92851922838272 2013 "age_sex"
"opr_patients" "f" "<18" 2 33 580184 5.6878507507963 2013 "age_sex"
"opr_patients" "f" "<18" 3 55 580184 9.47975125132717 2013 "age_sex"
"opr_patients" "f" "<18" 4 134 580184 23.0961212305062 2013 "age_sex"
"opr_patients" "m" "18+" 1 57 2168755 2.6282360155942 2013 "age_sex"
"opr_patients" "m" "18+" 2 90 2168755 4.1498463404119 2013 "age_sex"
"opr_patients" "m" "18+" 3 50 2168755 2.30547018911772 2013 "age_sex"
"opr_patients" "m" "18+" 4 197 2168755 9.08355254512382 2013 "age_sex"
"opr_patients" "m" "<18" 1 43 610115 7.04785163452792 2013 "age_sex"
"opr_patients" "m" "<18" 2 46 610115 7.53956221368103 2013 "age_sex"
"opr_patients" "m" "<18" 3 109 610115 17.8654843758963 2013 "age_sex"
"opr_patients" "m" "<18" 4 198 610115 32.4528982241053 2013 "age_sex"
"prevalence" "f" "18+" 1 5343 2260829 236.329240291946 2014 "age_sex"
"prevalence" "f" "18+" 2 3800 2260829 168.079938818902 2014 "age_sex"
"prevalence" "f" "18+" 3 1710 2260829 75.635972468506 2014 "age_sex"
"prevalence" "f" "18+" 4 9739 2260829 430.771190567708 2014 "age_sex"
"prevalence" "f" "<18" 1 5220 574020 909.375979931013 2014 "age_sex"
"prevalence" "f" "<18" 2 2003 574020 348.942545555904 2014 "age_sex"
"prevalence" "f" "<18" 3 958 574020 166.89313961186 2014 "age_sex"
"prevalence" "f" "<18" 4 7553 574020 1315.80781157451 2014 "age_sex"
"prevalence" "m" "18+" 1 4397 2188903 200.876877595764 2014 "age_sex"
"prevalence" "m" "18+" 2 3910 2188903 178.628290061277 2014 "age_sex"
"prevalence" "m" "18+" 3 1675 2188903 76.5223493229257 2014 "age_sex"
"prevalence" "m" "18+" 4 9073 2188903 414.49986591457 2014 "age_sex"
"prevalence" "m" "<18" 1 4881 603394 808.924185523887 2014 "age_sex"
"prevalence" "m" "<18" 2 2374 603394 393.441101502501 2014 "age_sex"
"prevalence" "m" "<18" 3 1279 603394 211.967636403411 2014 "age_sex"
"prevalence" "m" "<18" 4 7828 603394 1297.32811396865 2014 "age_sex"
"incidence" "f" "18+" 1 27 2260829 1.19425219687115 2014 "age_sex"
"incidence" "f" "18+" 2 63 2260829 2.78658845936601 2014 "age_sex"
"incidence" "f" "18+" 3 13 2260829 0.575010317012034 2014 "age_sex"
"incidence" "f" "18+" 4 101 2260829 4.46738784755503 2014 "age_sex"
"incidence" "f" "<18" 1 352 574020 61.321905160099 2014 "age_sex"
"incidence" "f" "<18" 2 141 574020 24.5636040556078 2014 "age_sex"
"incidence" "f" "<18" 3 66 574020 11.4978572175186 2014 "age_sex"
"incidence" "f" "<18" 4 534 574020 93.0281174871956 2014 "age_sex"
"incidence" "m" "18+" 1 14 2188903 0.639589785385648 2014 "age_sex"
"incidence" "m" "18+" 2 30 2188903 1.3705495401121 2014 "age_sex"
"incidence" "m" "18+" 3 NA 2188903 NA 2014 "age_sex"
"incidence" "m" "18+" 4 49 2188903 2.23856424884977 2014 "age_sex"
"incidence" "m" "<18" 1 338 603394 56.0164668525043 2014 "age_sex"
"incidence" "m" "<18" 2 182 603394 30.1627129205793 2014 "age_sex"
"incidence" "m" "<18" 3 91 603394 15.0813564602896 2014 "age_sex"
"incidence" "m" "<18" 4 589 603394 97.6144940122043 2014 "age_sex"
"opr" "f" "18+" 1 63 2260829 2.78658845936601 2014 "age_sex"
"opr" "f" "18+" 2 65 2260829 2.87505158506017 2014 "age_sex"
"opr" "f" "18+" 3 62 2260829 2.74235689651893 2014 "age_sex"
"opr" "f" "18+" 4 190 2260829 8.40399694094511 2014 "age_sex"
"opr" "f" "<18" 1 43 574020 7.49102818717118 2014 "age_sex"
"opr" "f" "<18" 2 50 574020 8.71049789205951 2014 "age_sex"
"opr" "f" "<18" 3 72 574020 12.5431169645657 2014 "age_sex"
"opr" "f" "<18" 4 165 574020 28.7446430437964 2014 "age_sex"
"opr" "m" "18+" 1 87 2188903 3.9745936663251 2014 "age_sex"
"opr" "m" "18+" 2 137 2188903 6.25884289984527 2014 "age_sex"
"opr" "m" "18+" 3 86 2188903 3.92890868165469 2014 "age_sex"
"opr" "m" "18+" 4 310 2188903 14.1623452478251 2014 "age_sex"
"opr" "m" "<18" 1 37 603394 6.13198009923864 2014 "age_sex"
"opr" "m" "<18" 2 48 603394 7.9550012098231 2014 "age_sex"
"opr" "m" "<18" 3 104 603394 17.2358359546167 2014 "age_sex"
"opr" "m" "<18" 4 189 603394 31.3228172636785 2014 "age_sex"
"opr_patients" "f" "18+" 1 55 2260829 2.43273595658937 2014 "age_sex"
"opr_patients" "f" "18+" 2 48 2260829 2.12311501665982 2014 "age_sex"
"opr_patients" "f" "18+" 3 42 2260829 1.85772563957734 2014 "age_sex"
"opr_patients" "f" "18+" 4 145 2260829 6.41357661282653 2014 "age_sex"
"opr_patients" "f" "<18" 1 40 574020 6.96839831364761 2014 "age_sex"
"opr_patients" "f" "<18" 2 37 574020 6.44576844012404 2014 "age_sex"
"opr_patients" "f" "<18" 3 51 574020 8.8847078499007 2014 "age_sex"
"opr_patients" "f" "<18" 4 128 574020 22.2988746036723 2014 "age_sex"
"opr_patients" "m" "18+" 1 68 2188903 3.10657895758743 2014 "age_sex"
"opr_patients" "m" "18+" 2 117 2188903 5.3451432064372 2014 "age_sex"
"opr_patients" "m" "18+" 3 57 2188903 2.60404412621299 2014 "age_sex"
"opr_patients" "m" "18+" 4 242 2188903 11.0557662902376 2014 "age_sex"
"opr_patients" "m" "<18" 1 36 603394 5.96625090736733 2014 "age_sex"
"opr_patients" "m" "<18" 2 33 603394 5.46906333175338 2014 "age_sex"
"opr_patients" "m" "<18" 3 74 603394 12.2639601984773 2014 "age_sex"
"opr_patients" "m" "<18" 4 143 603394 23.699274437598 2014 "age_sex"
"prevalence" "f" "18+" 1 5702 2278237 250.281248175673 2015 "age_sex"
"prevalence" "f" "18+" 2 4101 2278237 180.007611148445 2015 "age_sex"
"prevalence" "f" "18+" 3 1781 2278237 78.1744831639553 2015 "age_sex"
"prevalence" "f" "18+" 4 10401 2278237 456.537225933913 2015 "age_sex"
"prevalence" "f" "<18" 1 5293 570363 928.005498252867 2015 "age_sex"
"prevalence" "f" "<18" 2 1981 570363 347.322669948787 2015 "age_sex"
"prevalence" "f" "<18" 3 969 570363 169.891805744763 2015 "age_sex"
"prevalence" "f" "<18" 4 7612 570363 1334.58867423027 2015 "age_sex"
"prevalence" "m" "18+" 1 4722 2211521 213.51820760463 2015 "age_sex"
"prevalence" "m" "18+" 2 4278 2211521 193.441527347016 2015 "age_sex"
"prevalence" "m" "18+" 3 1762 2211521 79.6736725538668 2015 "age_sex"
"prevalence" "m" "18+" 4 9797 2211521 442.998280369031 2015 "age_sex"
"prevalence" "m" "<18" 1 4969 599519 828.831112942209 2015 "age_sex"
